timestamp,q0,q1,q2,q3,accel_x,accel_y,accel_z
25332108,0.741464,-0.0239984,0.0260799,0.670056,0.452659,-0.546064,11.0125
25353922,0.741234,-0.025391,0.0261758,0.670255,-0.402363,-1.11368,10.4712
25366108,0.740755,-0.0245661,0.0266144,0.670798,0.241897,-0.900527,10.0856
25387968,0.74039,-0.0227258,0.0264971,0.67127,-0.107776,-0.428709,11.7981
25400107,0.739948,-0.0249401,0.025719,0.67171,-0.795147,-0.58199,10.1623
25421922,0.739423,-0.0241621,0.0258867,0.672309,0.131726,-0.948428,10.0832
25443925,0.739356,-0.0247621,0.0246033,0.672409,-0.840652,0.100591,10.8377
25456112,0.738861,-0.025364,0.0246656,0.672928,-1.37235,-0.60594,11.9968
25477922,0.73882,-0.0312007,0.0237622,0.67276,0.732876,-1.27415,8.57676
25490111,0.738899,-0.0228005,0.0259028,0.672933,0.311353,-1.03225,9.89881
25511946,0.738515,-0.021477,0.0264771,0.673375,-1.2981,-0.0287402,16.0061
25524111,0.73837,-0.0249272,0.0205146,0.673622,1.81782,-1.73639,9.39586
25545921,0.737942,-0.0211329,0.0209778,0.674207,0.845442,-1.04662,7.89178
25558111,0.737564,-0.0157697,0.0211285,0.674762,-1.24062,1.02507,13.2734
25579921,0.737465,-0.0226296,0.019331,0.674729,-1.04183,-0.217947,11.1275
25592113,0.737396,-0.0252091,0.0175627,0.674762,-0.256267,-2.77822,7.79598
25613921,0.736911,-0.021008,0.0206985,0.675347,-0.752036,-1.23583,8.90248
25626411,0.736211,-0.0212551,0.0250847,0.675952,-0.344883,0.967588,12.4878
25648921,0.736146,-0.0244569,0.0219497,0.676024,0.795147,0.114961,12.2316
25661111,0.735762,-0.0251091,0.0228208,0.676389,0.771196,-0.6251,8.28457
25682921,0.735461,-0.017286,0.0262745,0.676837,1.74597,0.435894,14.0374
25705921,0.735082,-0.0181336,0.0241914,0.677303,-2.36867,0.828677,13.6686
25718107,0.734621,-0.0216473,0.020999,0.677807,-1.18553,-1.76752,6.59608
25739921,0.73396,-0.0118681,0.0224722,0.678717,-1.30768,-1.00112,8.91206
25752108,0.733995,-0.0142059,0.0197199,0.678719,0.0790356,1.21428,12.3657
25773922,0.734012,-0.0212901,0.0185855,0.678548,0.126936,-0.519719,9.02942
25786108,0.733679,-0.0149966,0.019476,0.679052,-0.419128,-0.220342,7.91813
25807967,0.733875,-0.0162491,0.0192922,0.678816,0.811912,2.17947,15.6109
25820107,0.733943,-0.0234819,0.0151634,0.678635,-1.23823,-0.946033,8.32528
25841922,0.733299,-0.023714,0.0202629,0.67919,-0.668211,-0.421523,8.26301
25854111,0.733604,-0.0190368,0.0209248,0.678989,0.998723,0.395178,12.4591
25875946,0.733735,-0.0176137,0.02127,0.678875,-0.313748,-0.155676,11.1706
25888108,0.733661,-0.0197224,0.0216465,0.678885,0.335303,-0.579595,12.392
25909922,0.733318,-0.0167819,0.0189933,0.679413,0.890947,-0.5772,8.62705
25931946,0.732743,-0.0129603,0.0223917,0.680014,-0.146096,1.74118,11.2999
25944112,0.732674,-0.0135472,0.0178262,0.680212,-1.46096,1.3963,13.7428
25965922,0.732322,-0.0209813,0.0137192,0.680497,-0.993933,-0.878972,7.95884
25978112,0.731601,-0.0200815,0.0161151,0.681246,0.986748,-0.546064,7.57804
25999921,0.73117,-0.0157369,0.0195872,0.681732,0.694556,1.23104,12.2172
26012113,0.731059,-0.020708,0.0196689,0.681716,1.14961,-0.0407153,11.3909
26033921,0.730692,-0.0203839,0.0205005,0.682095,-1.80105,-0.519719,8.51928
26046126,0.729704,-0.00890922,0.0234169,0.683304,1.13284,0.790356,13.5368
26067922,0.729525,-0.0154858,0.021476,0.683441,-1.56634,1.64777,12.4663
26080111,0.728799,-0.0139959,0.0158705,0.684401,-0.941243,-2.18186,7.94926
26101921,0.727916,-0.00974512,0.0183809,0.68535,1.56634,0.380808,9.5659
26123921,0.727409,-0.00933628,0.0180354,0.685904,0.766406,1.41546,15.3762
26136109,0.727058,-0.0120324,0.0141987,0.686324,0.773591,-0.833467,8.36121
26157921,0.725919,-0.00804604,0.0176456,0.687507,-2.22737,0.138911,9.67368
26170108,0.725352,-0.00682771,0.0154883,0.68817,-0.0981958,0.119751,12.8567
26191922,0.725053,-0.00460872,0.0132832,0.688549,0.881367,-2.24653,9.50363
26204108,0.724037,-0.00223664,0.0170636,0.689546,-1.00591,0.902922,9.67607
26225938,0.723081,0.00143201,0.0155214,0.690588,-1.32924,2.06451,11.8172
26238109,0.722849,-0.00220035,0.0108458,0.690918,0.320933,0.220342,14.2601
26259921,0.722599,-0.0057627,0.00670445,0.691211,1.00112,-0.725691,7.9301
26272107,0.721654,0.00462469,0.010386,0.69216,-1.91123,0.0718506,9.01505
26293946,0.720977,0.00319673,0.0065569,0.69292,-0.917293,3.21412,20.1998
26315921,0.720664,0.0031344,-0.0121864,0.69317,2.15791,-0.874182,7.56606
26328113,0.718946,0.0118262,-0.0027507,0.69496,-1.60945,-3.00575,3.99988
26349946,0.718277,0.0159454,-0.00310554,0.695567,-0.960403,3.9446,19.7687
26362111,0.718161,0.0158795,-0.0156639,0.695519,0.395178,0.59157,11.3694
