timestamp,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z
14775377,0.92891,-0.389887,0.419714,20.7,8.25,55.65,3.42248,-1.55796,7.84679
14798217,1.23251,-0.6839,0.295078,20.55,8.4,58.65,-6.28693,-5.09061,16.0521
14811379,0.299339,-0.629571,0.171508,17.55,9.3,57,-2.32317,-5.69895,14.9289
14834203,-0.434628,0.214118,0.162985,16.5,9.3,58.05,-4.711,-4.49665,2.70469
14846377,2.83999,0.0916127,-0.0479369,17.7,9.9,58.65,-1.30529,-1.57233,3.05436
14869209,1.19842,-0.0937433,0.209857,18.15,11.1,57.15,2.5004,0.868195,21.781
14882382,1.05461,-0.0671117,0.48363,17.25,12.75,58.8,0.991538,1.51485,9.67898
14895377,0.732902,-0.164051,0.319579,16.5,14.25,57.3,-4.06435,0.00359253,14.3828
14918217,0.775512,-0.324906,0.0607201,16.8,14.85,57.75,-4.11704,0.33171,10.5771
14931378,0.597613,-0.427171,-0.0372843,16.2,16.35,57.3,-1.85854,-0.190404,10.3208
14954203,0.677508,-0.560329,-0.0255663,16.2,15.3,58.05,-0.783171,-0.475411,10.5675
14966377,0.649811,-0.592287,-0.0234358,15.45,16.35,57.3,-1.14961,0.0275427,9.45146
14989209,0.709466,-0.798948,-0.102265,16.2,17.1,58.05,-0.474214,0.31255,10.0334
15001382,0.698813,-0.916127,-0.0543285,14.85,18.75,57.6,-2.04056,-1.02627,7.98091
15024203,1.7204,-0.815992,-0.153398,14.7,17.55,57.75,-0.771196,1.64658,11.0681
15037382,-0.318514,-0.296144,0.0138484,13.05,19.5,57.6,5.03194,0.796344,21.3236
15060203,0.559264,-0.117179,0.0330232,12.9,19.35,57,-0.5772,0.32692,3.67946
15073378,-0.0553937,-0.00745685,-0.00639159,13.95,19.8,57,1.346,0.29339,15.815
15096217,0.420779,0.13955,0.0181095,12.6,19.8,57,-1.17116,0.482596,6.47684
15109378,-0.0745685,0.0298274,-0.0170442,12.75,18.75,57.6,-2.46208,0.769999,14.2175
15122376,0.478304,0.04048,0.0245011,12.45,19.2,56.55,-2.62255,0.892145,7.71746
15145203,-0.271642,0.0394148,0.0138484,13.95,20.1,56.7,-0.536484,0.724493,12.0141
15167209,0.332363,0.0319579,-0.0138484,13.95,21.6,57.3,-0.524509,0.87059,9.44906
15180379,-0.120375,0.056459,-0.00426106,13.65,20.55,58.05,-1.16637,0.209564,10.455
15193377,0.236489,0.115049,0.0106526,15.45,19.8,57,-1.01309,-0.0730481,10.3256
15216217,-0.109722,0.072438,-0.00852211,13.35,20.85,56.7,-1.05381,-0.061073,9.89932
15229379,0.147006,0.0532632,0.00213053,13.95,20.55,57.3,-0.680186,0.544867,10.4669
15252203,-0.0735032,0.110787,0.0106526,12.9,20.85,57,0.273032,0.223934,9.95201
15264377,0.110787,0.0543285,-0.0170442,13.35,20.55,57,0.579595,-0.063468,10.261
15287209,-0.0681769,0.0798948,-0.0191748,12.9,20.55,57.3,0.117356,0.00119751,10.055
15300382,0.0298274,0.0777643,-0.056459,14.7,21.6,57.3,0.328118,-0.123344,10.2394
15323203,0.0127832,0.264186,0.00532632,13.65,20.55,57.3,0.423918,0.599952,10.055
15336382,0.164051,0.308927,-0.0255663,14.4,20.85,56.7,-0.661025,0.468226,11.5663
15349379,-0.223706,0.390952,0.0287621,12.75,20.25,57.9,-1.09931,0.89454,10.4262
15372203,0.00639159,0.448476,0.02024,14.4,21.6,57,-1.14721,0.111368,10.5771
15384378,-0.299339,0.401605,0.0106526,15.75,20.1,57.75,-1.06578,0.118553,10.4789
15407209,0.207727,0.447411,-0.0617853,14.7,19.8,58.35,0.342488,1.08614,9.88495
15420379,-0.496413,0.646616,-0.0351537,16.2,20.55,58.05,-1.75076,-0.0227527,10.5651
15443203,-0.178964,0.756338,-0.04048,16.2,21.15,56.25,-0.673001,0.463436,13.3601
15456384,-0.508131,0.742489,-0.106526,16.2,19.05,57.75,-0.438289,0.707728,8.12941
15479203,-0.38243,0.537959,-0.115049,17.1,20.7,56.85,-0.783171,0.247885,11.7603
15491377,-0.0703075,0.413323,-0.13955,17.7,19.5,57.15,-0.708926,-0.0922083,7.62645
15514217,-0.406931,0.233293,-0.0884169,17.4,19.2,57.9,-1.59029,-0.599952,9.31254
15527379,0.11931,0.0713727,-0.0266316,17.1,19.2,56.85,-1.85135,-0.219144,9.5736
15550203,-0.0628506,-0.0660464,0.0149137,17.4,19.5,58.65,-1.87051,-0.226329,7.29594
