timestamp,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z
26979290,-0.0234358,0.00213053,-0.00639159,-11.7,-13.65,42.9,0.950823,1.81303,9.80011
27083292,0.00426106,-0.0330232,0.00852211,-12.15,-13.05,40.95,1.0586,1.88009,9.91507
27187291,-0.04048,-0.00745685,0.00852211,-11.1,-12.75,42,1.08973,1.90644,9.86238
27291290,-0.0511327,-0.0553937,0.0191748,-11.7,-12.15,42.9,0.960403,1.93518,9.96776
27395290,-0.015979,0.0234358,-0.0117179,-12,-13.95,41.1,1.17116,1.825,9.50313
27499291,0.0266316,0.0181095,0.00106526,-10.8,-13.8,41.7,1.29571,1.82021,9.91986
27603290,0.183225,-0.0543285,-0.015979,-11.7,-15.15,41.85,0.811912,1.95194,10.4947
27707290,1.29217,0.307861,-0.178964,-10.95,-11.85,43.2,0.946033,2.02379,10.0684
27811291,0.927845,0.738228,0.166181,-12.9,-8.7,42,5.69775,1.1544,13.5579
27915588,-0.472977,0.449542,1.14729,-9.75,-10.5,41.25,2.00703,0.593965,12.4274
28029290,-1.27193,0.395213,0.781904,-5.7,-13.95,32.7,0.0886157,1.73639,9.09118
28133291,-1.0397,0.497478,-0.0127832,-3.15,-10.65,27.45,-1.57592,1.50647,8.52835
28237290,-1.0397,-1.06739,-0.66579,-4.2,-7.65,28.2,3.66677,1.76513,7.9775
28341290,-0.324906,-1.91748,-0.311057,-5.7,-6.15,27.9,4.26313,-1.01309,0.409237
28445291,-2.61203,-1.1686,-0.736098,-5.85,-5.25,29.85,-0.433499,1.17116,12.5927
28549290,0.532632,-0.892692,-0.0788296,-6.45,-4.5,30.15,-6.95274,4.24637,9.23488
28653290,1.96967,1.44343,0.297209,-6.15,-2.4,29.1,-3.09437,2.4549,7.13445
28757291,0.0383495,-0.329167,-0.165116,-6.75,1.05,28.2,3.94699,4.11704,10.5282
28861290,0.0223706,-0.00639159,-0.0223706,-7.8,1.35,28.5,0.857417,1.97829,9.93902
28965290,-0.00852211,-0.110787,0.04048,-7.95,1.65,30.15,1.08015,1.95434,9.87196
29069291,-0.0500674,0.00639159,-0.0106526,-8.55,1.35,27.9,1.2023,2.31359,9.74981
29173291,-0.0223706,0.0511327,-0.00319579,-5.85,-0.9,28.05,1.04423,2.18905,9.74981
29277290,-0.00852211,0.0245011,0.00426106,-6.3,0.6,30,0.960403,2.12678,9.77137
29381291,-0.0138484,0.0319579,-0.00319579,-6,1.8,28.2,0.984353,2.07888,9.97974
29495291,-0.0255663,-0.00958738,0.02024,-6.75,0.3,28.5,0.845442,2.08127,9.82885
29599290,-0.0117179,-0.111853,0.0394148,-7.95,2.7,29.1,0.943638,2.09325,9.97734
29703290,0.0127832,-0.160855,0.0490022,-6.75,1.05,28.5,1.29331,2.08846,9.94141
29807291,0.04048,-0.0426106,0.0330232,-7.05,0.6,28.95,1.13045,2.19863,9.97495
29911290,0.304666,0.0820254,0.00639159,-8.1,1.05,28.5,1.31966,2.08127,9.90549
30015290,1.21334,0.358994,-0.150202,-8.1,1.35,28.5,0.692161,1.40827,9.67317
30119291,0.934237,0.00426106,-0.175769,-8.1,2.1,28.95,5.7241,1.40109,11.5988
30223293,-0.551807,0.237554,-0.036219,-8.55,3.3,30.6,1.67172,-0.311353,12.3915
30327290,-1.38165,-0.015979,0.280165,-8.25,0.9,33.3,2.29922,2.20581,9.74981
30431291,-1.56381,-0.497478,-0.0308927,-10.2,0,36.9,-0.184417,4.84512,11.5533
30535290,-0.388821,1.35715,0.880974,-8.55,-3.3,38.7,-0.826282,2.91234,7.18714
30639290,0.0830906,-0.234358,0.219444,-7.8,-1.8,39,0.0239502,3.58295,5.00288
30743291,0.367516,-2.46502,0.378169,-7.95,-2.7,38.85,0.66342,2.80936,3.57306
30847291,-0.145941,-2.09005,-0.430367,-7.8,-1.05,39,-2.24892,2.97701,6.30098
30961290,-0.124636,-0.0862864,-0.00319579,-9.15,0,38.7,-0.684976,2.98898,13.1986
31065291,-0.0234358,0.0138484,0.00213053,-9.75,1.2,39.9,0.831072,2.61297,10.2695
31169290,-0.052198,-0.0266316,-0.0149137,-9.15,-0.3,38.4,0.989143,2.29443,9.96776
31273291,-0.0149137,0.0287621,0.00639159,-9.9,0.3,39,0.969983,2.15312,10.0157
31377291,-0.0596548,-0.0458064,0.00958738,-9.6,0.3,38.4,1.0107,1.9711,9.6133
31481290,-0.0479369,-0.0649811,0.0351537,-10.5,-1.65,38.85,1.22146,2.02379,9.52468
31585291,-0.00639159,-0.0607201,0.0276969,-10.65,0.3,37.65,1.23104,2.04535,9.71868
31689291,-0.0447411,-0.0213053,0.0138484,-11.7,1.05,40.05,1.42504,2.07409,9.59174
31793290,-0.0223706,0.00106526,0.0117179,-8.85,0.6,39,1.29571,2.04295,9.74502
31897299,-0.02024,0.00319579,0.0106526,-9.75,-0.45,39.15,1.33163,2.02619,9.86956
32001291,-0.0319579,0.00106526,0.00213053,-10.65,-0.3,40.05,1.2502,2.0214,9.7091
32105290,-0.0319579,0.0809601,-0.0266316,-9.3,0.45,38.85,1.16398,1.93518,9.81448
32209290,-0.0266316,0.16192,-0.0447411,-10.8,-0.15,39.9,1.0083,1.81063,9.57019
32313291,0.126766,0.127832,-0.0585895,-10.2,-1.05,39.45,1.25739,1.88488,9.72107
32427290,0.705205,0.38456,-0.0415453,-9.6,0.6,38.7,1.02267,2.26569,10.2432
32531291,0.487891,0.514523,0.619984,-7.05,1.35,36.9,2.94587,-0.0598755,6.5333
32635290,-0.0127832,0.944889,1.24103,-5.1,0.15,36.45,3.90149,1.22386,10.0157
32739290,-0.173638,0.537959,1.14942,-3.6,1.95,36.75,0.172441,2.57704,10.9066
32843291,-0.660464,-0.0756338,1.36141,-4.2,4.05,35.55,2.66087,3.01293,8.95467
32947291,-0.949151,0.0735032,1.71401,-4.5,4.35,36.6,-1.82261,2.49801,8.97862
33051290,-1.38378,0.0905475,1.07698,-5.7,4.05,36.3,-1.48012,3.2213,8.29604
33155291,-0.867125,-0.388821,0.952346,-6.75,1.8,35.85,-0.0335303,3.15424,5.62798
33259290,0.268447,0.423975,1.01946,-7.05,2.55,35.25,-0.368833,3.74821,9.88393
33363291,0.280165,0.62318,0.464455,-6.15,2.4,35.7,0.220342,0.443079,8.98341
33467290,0.0607201,-0.316384,0.492152,-7.35,2.85,33.75,-0.934058,-0.859812,8.24574
33571290,0.00958738,0.0596548,0.488956,-8.25,2.4,34.35,1.99505,0.874182,7.5464
33675291,0.516653,0.993892,0.699879,-9.3,4.2,33,1.35798,1.22146,8.25293
33779290,1.59683,-0.716923,-0.0511327,-8.85,6.9,31.65,3.57576,4.8547,16.4678
33893290,-0.175769,0.210922,-0.104396,-9.9,6.15,30.3,-0.112566,3.19735,14.7578
33997295,-0.0937433,-0.250337,-0.00852211,-8.85,6.15,31.35,1.80824,2.16989,9.45044
34101290,-0.0351537,0.02024,0.00852211,-9,6.75,30.9,1.42743,2.44771,10.224
34205290,0.0138484,0.0383495,-0.0181095,-8.7,5.7,31.95,1.55437,2.09564,9.70431
34309290,-0.0117179,0.122505,-0.00106526,-10.8,7.2,29.4,1.43222,2.07888,9.69712
34413291,-0.0340885,0.0127832,-0.00426106,-10.2,6.15,30.6,1.14721,2.15552,10.0348
34517291,-0.0276969,0.00745685,0.0191748,-11.7,5.85,30.6,1.14242,2.24653,9.91267
34621290,-0.0543285,-0.120375,0.0394148,-12,6.6,31.05,1.04423,1.89686,9.66359
34725290,0.036219,-0.0958738,0.04048,-11.1,6.45,30.15,1.40109,1.98787,9.62767
34829291,-0.0149137,-0.0191748,-0.00958738,-9.3,5.7,31.2,1.5879,2.31119,9.55821
34933290,-0.00745685,0.00958738,-0.00213053,-10.05,6.75,30.15,1.48491,2.24653,10.0133
35037290,0.02024,0.0191748,0.0138484,-10.05,7.2,30.45,1.65017,2.70398,9.60611
35141290,0,-0.02024,0.0213053,-11.1,4.5,30.45,1.52802,1.94715,9.83843
35245291,-0.0330232,0.00426106,-0.0117179,-10.2,6.15,31.35,1.42025,1.69567,9.83124
35349588,0.125701,-0.00213053,0.00426106,-10.05,5.7,31.5,1.61424,2.15073,9.64683
