timestamp,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z
52880377,0.0394148,0.0756338,0.0649811,18.15,5.55,23.25,-1.32205,0.228724,9.86433
52903246,0.0106526,0.0798948,0.015979,18.3,4.95,24.6,-0.423918,1.86213,9.94816
52916385,-0.0138484,0.0458064,-0.00106526,19.05,5.7,25.2,-1.99026,0.829874,9.89068
52929377,0.135289,0.076699,-0.00319579,16.8,6,23.55,-1.6358,1.97709,10.2523
52952203,0.0703075,0.129962,0.0383495,17.25,4.95,24.15,-1.7795,1.04543,9.70866
52964406,0.0798948,0.167247,0.02024,19.05,5.25,24.9,-1.50407,1.2035,9.89547
52987203,0.0788296,0.185356,0.0436758,18.6,4.95,23.85,-1.87291,1.18673,9.79727
52999378,0.00639159,0.12144,0.0340885,18.45,5.85,25.35,-1.30768,1.15081,9.77332
53022243,0.108657,-0.0234358,-0.0340885,17.4,5.55,23.7,-1.18553,2.44412,9.93379
53035379,-0.0628506,0.0532632,0.00532632,18.3,5.7,24.6,-1.38432,1.43581,9.81883
53058203,0.0213053,0.072438,-0.00213053,17.55,5.25,23.85,-1.35319,1.30648,10.0511
53070378,0.0383495,0.00532632,-0.0415453,17.1,4.35,24,-1.82021,1.40228,9.95055
53093216,0.0532632,0.0681769,0.0511327,17.55,6.45,24.15,-1.31247,0.461041,9.81164
53106379,0.0266316,0.0255663,-0.00958738,16.8,5.25,23.85,-1.55197,1.14362,9.7829
53129203,0.02024,0.0266316,0.0149137,17.4,4.8,24.3,-1.27894,1.64418,9.99606
53141397,0.0319579,0.00958738,0.0266316,16.2,5.25,23.85,-1.60466,1.60107,9.9266
53164204,-0.052198,-0.0287621,-0.0138484,17.55,4.5,24.15,-1.76034,1.61065,9.75177
53176372,0,-0.0234358,0.00532632,16.8,6.45,25.65,-1.40109,1.35199,10.0823
53199206,0.00958738,-0.0138484,0.0181095,17.85,6,24.9,-1.24781,1.34959,9.72542
53211378,-0.0181095,-0.00958738,0.00958738,17.85,4.2,24.9,-1.32924,1.443,9.90026
53234203,0.0106526,-0.00639159,0.0170442,17.85,6.45,23.55,-1.38672,1.41426,9.99845
53246372,-0.00213053,-0.0213053,0.0138484,19.05,4.95,23.85,-1.37235,1.45737,9.75416
53269216,0.00639159,-0.0276969,0.015979,17.7,4.8,24.3,-1.43701,1.41426,9.88828
53282379,0.0287621,-0.0351537,0.0213053,17.85,4.95,24.6,-1.45138,1.31367,9.8332
53305203,0.0351537,-0.0394148,0.0149137,18.3,6.45,24.6,-1.31487,1.37833,9.80206
53318377,0.052198,-0.0213053,0.0191748,17.25,5.7,24.15,-1.28613,1.33522,9.9266
53331379,0.0703075,-0.02024,0.0234358,17.1,5.55,23.7,-1.38672,1.42863,9.8787
53354203,0.112918,-0.0223706,0.0543285,17.4,5.1,24,-1.25978,1.16278,9.74458
53366374,0.214118,-0.0436758,0.0575243,19.35,4.2,24.15,-1.31487,1.37115,9.95055
53389216,0.173638,-0.0106526,0.0500674,17.25,7.2,25.2,-1.31247,1.35199,9.76374
53402379,0.262055,0.0138484,0.0426106,17.85,4.5,23.1,-0.969983,1.47413,9.98887
53425203,0.316384,0.04048,0.0213053,18.3,5.7,23.85,-1.21667,1.38073,9.7853
53437377,0.437824,0.113983,0.0298274,17.55,5.25,24.15,-1.13045,0.827479,9.51945
53460209,0.817058,0.246076,0.072438,17.7,6.15,23.25,-1.25978,0.592767,9.49071
53472382,1.0919,0.36219,0.134223,16.65,5.1,24,-1.00351,0.86101,9.32066
53495203,1.38058,0.393083,0.157659,18.3,5.25,24.6,-0.912502,1.43342,10.6307
53507382,1.52333,0.430367,0.170442,18.15,6.6,24.75,-0.814307,2.01062,10.1398
53530203,1.4903,0.481499,0.2024,18.3,5.7,24.15,-1.2526,2.25731,11.3157
53543378,1.54463,0.543285,0.262055,18.6,7.2,23.85,-1.60466,3.07161,11.093
53566216,1.37632,0.50174,0.297209,16.8,7.2,24.15,-2.20342,3.49314,11.0642
53579378,1.33691,0.373908,0.315318,17.85,7.5,23.1,-3.55421,3.80209,12.5444
53592376,1.23038,0.0415453,0.311057,18.15,7.35,23.7,-3.94699,0.999921,11.6582
53615203,0.778708,-0.286556,0.183225,17.55,8.7,24.15,-1.2526,0.171244,11.1744
53628383,0.682835,-0.0340885,0.470847,17.85,8.25,23.55,-0.874182,0.501757,14.6783
53651203,-0.0553937,0.0149137,0.540089,18.3,8.25,23.85,-1.02507,-0.963995,8.57581
53663377,-0.337689,-0.0138484,0.611462,18.45,7.35,23.7,-1.43222,-0.89454,10.4511
53686216,-0.18003,0.0830906,0.698813,17.7,6.9,24,-1.96152,-0.762814,10.614
53699379,-0.715858,0.0894822,0.581634,17.7,6.9,25.35,-2.09564,-0.228724,9.01649
53722203,-0.982174,0.0415453,0.407996,18.75,7.35,24.75,-3.1279,-0.26465,10.2308
53735377,-1.00774,0.0575243,0.232228,18.6,8.7,25.2,-3.07042,0.0347278,9.33503
53758209,-1.25275,0.0830906,-0.0223706,17.7,6.15,25.35,-3.16622,0.367636,9.23444
53771382,-1.41148,0.112918,-0.309992,18.15,6.6,25.05,-3.43206,0.736469,10.1829
53784377,-1.47113,0.0862864,-0.577373,16.65,7.35,25.8,-3.22849,1.0119,10.1014
53807216,-1.57979,0.0255663,-0.78723,18.6,6,26.7,-2.60578,1.3472,9.86673
53819378,-1.63412,0.02024,-0.8863,18.75,5.55,27.9,-1.66214,1.62742,10.2044
53842203,-1.55529,0.0745685,-0.858603,16.8,6,27.3,-0.946033,1.69448,9.9266
53854377,-1.53185,0.0617853,-0.786165,17.1,5.85,28.5,-1.22865,1.87171,9.79248
53877209,-1.40721,-0.0532632,-0.739293,16.65,3.6,28.5,-1.42025,1.6849,9.20091
53889382,-1.10255,-0.0671117,-0.640224,16.35,2.1,27.15,-1.74597,2.05373,9.64878
53912203,-0.981108,-0.0575243,-0.608266,16.2,3,29.85,-2.07169,2.82014,11.2127
53924398,-1.09935,-0.131028,-0.595483,17.4,2.1,30,-2.38544,3.32309,12.6952
53947203,-1.35928,-0.167247,-0.575243,17.4,1.8,29.25,-1.78429,3.5123,13.0593
53959378,-1.51587,-0.0735032,-0.450607,15.45,0.15,28.05,-0.771196,2.74349,10.7744
53982242,-1.48817,0.036219,-0.284426,15.9,0,28.95,-0.275427,2.30281,9.5434
53995379,-1.23145,0.148072,-0.0330232,15.9,0.3,28.5,-0.0838257,1.98667,8.93267
54018203,-1.0887,0.270577,0.158724,17.1,-1.35,27.15,0.0622705,2.22857,8.89195
54030378,-1.03011,0.352602,0.26312,17.1,-2.1,27.45,-0.802332,2.40101,9.00212
54053216,-0.850081,0.289752,0.287621,17.1,-1.05,27.45,-1.63101,3.15065,11.3205
54065379,-1.14196,0.0117179,0.203465,17.1,-0.6,27.15,-1.59508,2.98779,10.7816
54088203,-1.20588,-0.232228,0.184291,16.8,-2.7,27.3,-1.26457,1.98188,8.62611
54100379,-0.801079,-0.316384,0.22264,16.65,-3.6,26.85,-1.42025,1.02148,6.97115
54123209,-0.553937,-0.279099,0.18003,16.5,-2.7,26.7,-1.89446,1.14362,7.68007
54135377,-0.418649,-0.138484,0.0735032,17.4,-3.3,25.8,-2.72553,1.45737,8.11836
54158203,-0.237554,-0.0862864,-0.124636,17.1,-2.55,26.1,-3.51828,1.79986,8.52312
54170381,-0.302535,-0.172573,-0.358994,16.2,-3,26.25,-3.35303,1.55557,8.62371
54193203,-0.0980043,-0.226901,-0.466586,16.8,-3.45,27,-3.40811,1.66095,8.28601
54205374,0.0287621,-0.191748,-0.525175,17.1,-1.8,26.85,-1.67412,1.68011,7.3807
54228216,0.0692422,-0.00426106,-0.397344,16.8,-1.95,26.7,-1.24062,1.28014,7.78066
54240379,0.172573,0.0639159,-0.234358,16.2,-2.4,25.95,-0.641865,1.58431,9.66076
54263203,0.871386,0.272708,0.00958738,16.5,-2.7,25.65,-2.42136,-0.650248,6.87056
54275377,0.659399,0.0820254,0.0170442,17.55,-2.7,25.95,-0.280217,-2.4537,14.2448
54298209,0.464455,0.147006,0.177899,16.35,-3.3,24.75,-0.56762,-2.58303,8.97338
54311382,0.794687,0.181095,0.241815,14.85,-2.85,25.8,0.775986,-3.0309,5.7928
54334203,1.41893,0.481499,0.419714,15,-3.45,27,0.0790356,-1.85015,8.36984
54346382,1.33158,0.294013,0.48363,16.35,-2.55,26.1,-1.48012,0.178429,12.8006
54369203,1.15581,0.148072,0.599744,15,-2.4,26.25,-3.49673,1.07896,11.6127
54381378,0.974717,0.0127832,0.373908,16.35,-4.05,26.1,-4.97206,0.9616,10.0895
54404241,0.953412,-0.0181095,0.158724,15.75,-2.4,24.9,-4.66071,1.46455,13.2317
54417378,0.811731,-0.162985,0.0575243,15.6,-1.8,26.85,-3.13029,1.34001,10.1158
54430376,0.606135,-0.258859,-0.0308927,17.1,-2.85,26.4,-1.76273,0.911305,10.2906
54453203,0.677508,-0.272708,0.0553937,16.35,-2.1,25.05,-1.45857,0.176034,9.90026
54466383,0.712662,-0.333428,0.0884169,13.05,-2.55,26.1,-2.2609,0.496967,9.10032
