timestamp,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z
18368614,-0.00639159,0.00213053,0.00958738,29.7,-34.95,48,-0.718506,1.07417,10.6856
18380789,-0.0117179,0.0138484,0.0127832,28.5,-34.35,49.2,-0.732876,1.10291,10.664
18403631,-0.00532632,0.0106526,0.00213053,28.95,-34.95,47.55,-0.833467,1.10291,10.7215
18416787,-0.00319579,0.0117179,0.00958738,29.1,-34.05,48.75,-0.946033,1.17236,10.676
18439614,-0.00745685,0.00852211,0.00852211,28.65,-35.7,48.3,-0.833467,1.22745,10.6784
18451787,-0.0138484,0.00745685,0.00958738,28.8,-34.05,47.7,-0.823887,1.21547,10.7143
18474620,-0.00639159,0.00426106,0.0117179,28.5,-35.1,47.1,-0.720901,1.19631,10.7502
18487788,-0.0127832,0.00639159,0.00532632,28.65,-34.5,47.55,-0.701741,1.19631,10.6233
18510614,-0.00958738,0.00532632,0.00745685,29.1,-34.8,47.7,-0.826282,1.20829,10.7263
18522795,0.00319579,0.0106526,0.0106526,29.25,-33.75,47.55,-0.768801,1.12686,10.7047
18545614,-0.00745685,0.00532632,0.0138484,29.7,-36,48.3,-0.783171,1.19392,10.6329
18557788,-0.00639159,-0.00106526,0.00213053,28.95,-34.5,48.3,-0.742456,1.16518,10.7359
18571085,-0.00532632,0.0106526,0.00958738,29.55,-34.35,48.15,-0.792751,1.17236,10.7335
18593621,-0.00426106,0.00639159,0.0127832,27.9,-34.2,48.3,-0.768801,1.18434,10.7047
18606788,-0.00639159,0.0138484,0.0138484,27.9,-34.2,48,-0.766406,1.22026,10.7191
18629614,-0.00532632,0.00852211,0.00639159,28.95,-35.7,49.05,-0.737666,1.1053,10.767
18641793,-0.00958738,0.0127832,0.0106526,29.55,-34.05,48.45,-0.725691,1.14602,10.6832
18664614,-0.00106526,0,0,29.25,-36.45,49.05,-0.778381,1.1532,10.7335
18676789,-0.00852211,0.0117179,0.00958738,28.2,-33.75,49.65,-0.749641,1.15799,10.7933
18699631,0.00319579,0.00532632,0.00532632,27.9,-35.25,48.6,-0.852627,1.16039,10.7263
18712787,-0.02024,0.00958738,0.00852211,28.5,-34.05,48.45,-0.675396,1.21308,10.7071
18735614,-0.00106526,0.00639159,0.015979,29.25,-33.45,48.3,-0.744851,1.1053,10.6808
18747787,-0.00852211,0.00745685,0.00639159,28.05,-34.8,48.15,-0.64426,1.17476,10.7263
18770620,-0.0106526,0.0117179,0.00852211,28.65,-34.95,49.65,-0.780776,1.11728,10.6736
18783788,-0.00213053,0.0117179,0.00852211,29.1,-34.05,47.7,-0.754431,1.14602,10.6999
18806614,-0.00426106,0.00532632,0.00319579,27.3,-34.35,48.75,-0.785566,1.18673,10.7574
18818795,-0.0106526,0.00532632,0.00319579,27.3,-34.35,47.7,-0.792751,1.1532,10.7191
18841614,-0.00745685,0.015979,0.00639159,29.25,-35.7,49.35,-0.732876,1.16039,10.6927
18853788,-0.00639159,0.00958738,0.00745685,28.95,-34.95,48,-0.768801,1.18913,10.688
18876631,-0.00958738,0.0127832,0.00639159,28.65,-34.5,48.3,-0.804727,1.19392,10.7095
18889788,-0.0106526,0.0138484,0.00532632,28.8,-34.35,48.45,-0.922083,1.07417,10.7119
18902787,-0.00426106,0.00745685,0.00745685,29.25,-33.75,47.25,-0.919688,1.19631,10.7359
18925614,-0.00319579,0.0138484,0.00958738,28.5,-33.3,47.7,-0.775986,1.2011,10.7335
18937793,-0.00958738,0.0106526,0.00532632,29.25,-34.95,47.25,-0.773591,1.21068,10.7239
18960614,-0.00639159,0.00532632,0.00532632,29.1,-34.8,48.75,-0.828677,1.18673,10.7646
18972789,-0.00213053,0.0106526,0.00745685,28.5,-35.55,49.2,-0.795147,1.16757,10.7454
18995655,-0.00319579,0.00426106,0.00958738,28.2,-34.5,48.3,-0.778381,1.16997,10.6784
19008787,-0.0106526,0.00319579,0.00852211,29.1,-35.1,49.2,-0.804727,1.17715,10.7502
19031614,-0.00639159,0.00958738,0.00958738,28.65,-36,48.3,-0.792751,1.2035,10.7646
19044787,0,0.00213053,0.00958738,28.5,-34.8,48.45,-0.823887,1.12207,10.7071
19067620,-0.00319579,0.00532632,0.0106526,28.65,-33.45,48.6,-0.773591,1.16278,10.7215
19080788,0.00106526,0.00852211,0.015979,28.05,-35.1,48.45,-0.713716,1.24421,10.7454
19103614,-0.00213053,0.00639159,0.0170442,29.55,-34.05,48.45,-0.728086,1.13165,10.688
19115817,-0.00639159,-0.00106526,0.0106526,28.65,-35.25,48,-0.847837,1.22266,10.7239
